weld_id,x,y,z,nx,ny,nz,ox,oy,oz,ow
0,-0.0247073,0.201416,0.299988,0,0,-1,0,0.382683,0,0.92388
0,-0.0247062,0.206421,0.299991,0,0,-1,0,0.382683,0,0.92388
0,-0.0247051,0.211426,0.299993,0,0,-1,0,0.382683,0,0.92388
0,-0.024704,0.216431,0.299996,0,0,-1,0,0.382683,0,0.92388
0,-0.0247029,0.221436,0.299998,0,0,-1,0,0.382683,0,0.92388
0,-0.0247018,0.22644,0.3,0,0,-1,0,0.382683,0,0.92388
0,-0.0247006,0.231445,0.300003,0,0,-1,0,0.382683,0,0.92388
0,-0.0246995,0.23645,0.300005,0,0,-1,0,0.382683,0,0.92388
0,-0.0246984,0.241455,0.300008,0,0,-1,0,0.382683,0,0.92388
1,-0.0251521,-0.025259,-0.104444,0,1,0,0,0,0.382683,0.92388
1,-0.0251472,-0.0252514,-0.0994444,0,1,0,0,0,0.382683,0.92388
1,-0.0251424,-0.0252437,-0.0944445,0,1,0,0,0,0.382683,0.92388
1,-0.0251375,-0.0252361,-0.0894445,0,1,0,0,0,0.382683,0.92388
1,-0.0251326,-0.0252285,-0.0844445,0,1,0,0,0,0.382683,0.92388
1,-0.0251277,-0.0252209,-0.0794445,0,1,0,0,0,0.382683,0.92388
1,-0.0251229,-0.0252133,-0.0744445,0,1,0,0,0,0.382683,0.92388
1,-0.025118,-0.0252057,-0.0694445,0,1,0,0,0,0.382683,0.92388
1,-0.0251131,-0.025198,-0.0644445,0,1,0,0,0,0.382683,0.92388
1,-0.0251082,-0.0251904,-0.0594445,0,1,0,0,0,0.382683,0.92388
1,-0.0251034,-0.0251828,-0.0544445,0,1,0,0,0,0.382683,0.92388
1,-0.0250985,-0.0251752,-0.0494445,0,1,0,0,0,0.382683,0.92388
1,-0.0250936,-0.0251676,-0.0444445,0,1,0,0,0,0.382683,0.92388
1,-0.0250887,-0.0251599,-0.0394445,0,1,0,0,0,0.382683,0.92388
1,-0.0250838,-0.0251523,-0.0344445,0,1,0,0,0,0.382683,0.92388
1,-0.025079,-0.0251447,-0.0294445,0,1,0,0,0,0.382683,0.92388
1,-0.0250741,-0.0251371,-0.0244446,0,1,0,0,0,0.382683,0.92388
1,-0.0250692,-0.0251295,-0.0194446,0,1,0,0,0,0.382683,0.92388
1,-0.0250643,-0.0251219,-0.0144446,0,1,0,0,0,0.382683,0.92388
1,-0.0250595,-0.0251142,-0.00944458,0,1,0,0,0,0.382683,0.92388
